/usr/lib/jvm/java-8-oracle/bin/java -Dspark.master=local[2] -Didea.launcher.port=7533 -Didea.launcher.bin.path=/home/tblee/idea-IC/bin -Dfile.encoding=UTF-8 -classpath "/usr/lib/jvm/java-8-oracle/jre/lib/charsets.jar:/usr/lib/jvm/java-8-oracle/jre/lib/deploy.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/cldrdata.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/dnsns.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/jaccess.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/jfxrt.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/localedata.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/nashorn.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunec.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunjce_provider.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/sunpkcs11.jar:/usr/lib/jvm/java-8-oracle/jre/lib/ext/zipfs.jar:/usr/lib/jvm/java-8-oracle/jre/lib/javaws.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jce.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jfr.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jfxswt.jar:/usr/lib/jvm/java-8-oracle/jre/lib/jsse.jar:/usr/lib/jvm/java-8-oracle/jre/lib/management-agent.jar:/usr/lib/jvm/java-8-oracle/jre/lib/plugin.jar:/usr/lib/jvm/java-8-oracle/jre/lib/resources.jar:/usr/lib/jvm/java-8-oracle/jre/lib/rt.jar:/media/tblee/Data/Stanford courses/Spring 2016/CME323/Project/rnn_nlp/target/scala-2.11/classes:/home/tblee/.ivy2/cache/org.scala-lang/scala-library/jars/scala-library-2.11.8.jar:/home/tblee/spark-1.6.1/assembly/target/scala-2.11/spark-assembly-1.6.1-hadoop2.4.0.jar:/home/tblee/idea-IC/lib/idea_rt.jar" com.intellij.rt.execution.application.AppMain org.apache.spark.shallowNN.char_RNN_SGD
Using Spark's repl log4j profile: org/apache/spark/log4j-defaults-repl.properties
Training loss at epoch 1756: 1.9170588180494073
Training loss at epoch 1757: 1.891245437164807
Training loss at epoch 1758: 1.8971521499632833
Training loss at epoch 1759: 1.8963027656413463
Training loss at epoch 1760: 1.9348267469170708
Training loss at epoch 1761: 1.8753377188477764
Training loss at epoch 1762: 1.8613824734931068
Training loss at epoch 1763: 1.9077542069143312
Training loss at epoch 1764: 1.9069843336110983
Training loss at epoch 1765: 1.8962378036541372
Training loss at epoch 1766: 1.902811250780603
Training loss at epoch 1767: 1.8817835284550806
Training loss at epoch 1768: 1.8933398408821953
Training loss at epoch 1769: 1.8818205460405764
Training loss at epoch 1770: 1.8740369348078745
Training loss at epoch 1771: 1.8514166935916487
Training loss at epoch 1772: 1.8761192749303286
Training loss at epoch 1773: 1.8869237508358823
Training loss at epoch 1774: 1.863307661874068
Training loss at epoch 1775: 1.896598074464214
Training loss at epoch 1776: 1.8892702550302978
Training loss at epoch 1777: 1.8971116873116574
Training loss at epoch 1778: 1.8833671734819608
Training loss at epoch 1779: 1.8817952691526785
Training loss at epoch 1780: 1.8821849195288125
Training loss at epoch 1781: 1.8919613532262776
Training loss at epoch 1782: 1.8955833766169314
Training loss at epoch 1783: 1.9122090816982842
Training loss at epoch 1784: 1.8729213209398394
Training loss at epoch 1785: 1.886128644314607
Training loss at epoch 1786: 1.861416899380189
Training loss at epoch 1787: 1.879432091740438
Training loss at epoch 1788: 1.9158781097725608
Training loss at epoch 1789: 1.895326365205748
Training loss at epoch 1790: 1.8738452163958053
Training loss at epoch 1791: 1.8701009979304253
Training loss at epoch 1792: 1.9026801914693827
Training loss at epoch 1793: 1.8674141299728106
Training loss at epoch 1794: 1.8710575646481864
Training loss at epoch 1795: 1.8819067837516719
Training loss at epoch 1796: 1.877371123094042
Training loss at epoch 1797: 1.8960882529970386
Training loss at epoch 1798: 1.8859484138275284
Training loss at epoch 1799: 1.8604360441449121
Training loss at epoch 1800: 1.8931989204875723
Training loss at epoch 1801: 1.8789642581007682
Training loss at epoch 1802: 1.8675037272771313
Training loss at epoch 1803: 1.870599689446486
Training loss at epoch 1804: 1.8708802580480042
Training loss at epoch 1805: 1.8918992232952432
Training loss at epoch 1806: 1.8749009694133896
Training loss at epoch 1807: 1.88006318814271
Training loss at epoch 1808: 1.848306752958457
Training loss at epoch 1809: 1.8988490149683694
Training loss at epoch 1810: 1.916778001052934
Training loss at epoch 1811: 1.887442284108676
Training loss at epoch 1812: 1.8683476212920924
Training loss at epoch 1813: 1.8514688588954626
Training loss at epoch 1814: 1.8992191647891814
Training loss at epoch 1815: 1.9108218301131952
Training loss at epoch 1816: 1.8962712799587085
Training loss at epoch 1817: 1.8661245844710008
Training loss at epoch 1818: 1.8469232375537892
Training loss at epoch 1819: 1.8705563212529723
Training loss at epoch 1820: 1.8987851875185109
Training loss at epoch 1821: 1.8647162085139357
Training loss at epoch 1822: 1.9047716569525461
Training loss at epoch 1823: 1.877682883119496
Training loss at epoch 1824: 1.885220080439042
Training loss at epoch 1825: 1.8950070422399015
Training loss at epoch 1826: 1.8721574085041044
Training loss at epoch 1827: 1.8615818602186323
Training loss at epoch 1828: 1.8677496135718017
Training loss at epoch 1829: 1.9152306813905033
Training loss at epoch 1830: 1.8580664649178418
Training loss at epoch 1831: 1.8903942837188275
Training loss at epoch 1832: 1.8686683969304196
Training loss at epoch 1833: 1.9076619992030959
Training loss at epoch 1834: 1.8743103328501718
Training loss at epoch 1835: 1.8472002893258852
Training loss at epoch 1836: 1.896761925633874
Training loss at epoch 1837: 1.892687474104812
Training loss at epoch 1838: 1.8723553171307927
Training loss at epoch 1839: 1.9136836232980128
Training loss at epoch 1840: 1.8754643565863551
Training loss at epoch 1841: 1.8595097324634495
Training loss at epoch 1842: 1.8527361101750959
Training loss at epoch 1843: 1.8699064061147532
Training loss at epoch 1844: 1.8764122541364374
Training loss at epoch 1845: 1.8793197062692482
Training loss at epoch 1846: 1.8944234201781787
Training loss at epoch 1847: 1.92460664823691
Training loss at epoch 1848: 1.8562071432214453
Training loss at epoch 1849: 1.8877206380135543
Training loss at epoch 1850: 1.8503904419177541
Training loss at epoch 1851: 1.8776719205294057
Training loss at epoch 1852: 1.8847777937126595
Training loss at epoch 1853: 1.8763716139607134
Training loss at epoch 1854: 1.8898173099383868
Training loss at epoch 1855: 1.8794500743573488
Training loss at epoch 1856: 1.8584064840496528
Training loss at epoch 1857: 1.866880057412394
Training loss at epoch 1858: 1.9173403885211584
Training loss at epoch 1859: 1.8716265260396203
Training loss at epoch 1860: 1.856697918719355
Training loss at epoch 1861: 1.8774062936818638
Training loss at epoch 1862: 1.8656975095967496
Training loss at epoch 1863: 1.8741782636349862
Training loss at epoch 1864: 1.8743390484032203
Training loss at epoch 1865: 1.905776576647816
Training loss at epoch 1866: 1.8746651034309683
Training loss at epoch 1867: 1.8713160281060643
Training loss at epoch 1868: 1.9008206789540434
Training loss at epoch 1869: 1.9002442672256923
Training loss at epoch 1870: 1.8600105457739384
Training loss at epoch 1871: 1.9191366686354063
Training loss at epoch 1872: 1.8623123023712613
Training loss at epoch 1873: 1.8917532085963435
Training loss at epoch 1874: 1.8706490031010845
Training loss at epoch 1875: 1.8650999525928789
Training loss at epoch 1876: 1.8668757724176128
Training loss at epoch 1877: 1.8869384751853944
Training loss at epoch 1878: 1.9197152455774087
Training loss at epoch 1879: 1.8540313342960901
Training loss at epoch 1880: 1.8712977889249114
Training loss at epoch 1881: 1.868103473057462
Training loss at epoch 1882: 1.8842333616596034
Training loss at epoch 1883: 1.9189229825137377
Training loss at epoch 1884: 1.9008715324526486
Training loss at epoch 1885: 1.8882508963652482
Training loss at epoch 1886: 1.8703600551825874
Training loss at epoch 1887: 1.8907507054916939
Training loss at epoch 1888: 1.8728723617724043
Training loss at epoch 1889: 1.872421167444204
Training loss at epoch 1890: 1.9094715843818435
Training loss at epoch 1891: 1.8412598645174343
Training loss at epoch 1892: 1.9044080371155903
Training loss at epoch 1893: 1.90638477803129
Training loss at epoch 1894: 1.8945674194710398
Training loss at epoch 1895: 1.8627827444185783
Training loss at epoch 1896: 1.8493399491653886
Training loss at epoch 1897: 1.8715636776290694
Training loss at epoch 1898: 1.8848221460460794
Training loss at epoch 1899: 1.889882544867058
Training loss at epoch 1900: 1.909212501838225
Training loss at epoch 1901: 1.8774591387483064
Training loss at epoch 1902: 1.860235809210476
Training loss at epoch 1903: 1.8874251419522219
Training loss at epoch 1904: 1.9103416346754447
Training loss at epoch 1905: 1.8789275207395668
Training loss at epoch 1906: 1.894885266832747
Training loss at epoch 1907: 1.879658914525684
Training loss at epoch 1908: 1.8579915265613587
Training loss at epoch 1909: 1.8845171381463455
Training loss at epoch 1910: 1.8456895551722619
Training loss at epoch 1911: 1.8789911210270496
Training loss at epoch 1912: 1.899930621000369
Training loss at epoch 1913: 1.8424648523628036
Training loss at epoch 1914: 1.8893164001740115
Training loss at epoch 1915: 1.8938570250267253
Training loss at epoch 1916: 1.8846568673949904
Training loss at epoch 1917: 1.873935927652341
Training loss at epoch 1918: 1.8636858304148372
Training loss at epoch 1919: 1.8391359459012362
Training loss at epoch 1920: 1.8904782119228591
Training loss at epoch 1921: 1.8792749538108575
Training loss at epoch 1922: 1.8714832595036879
Training loss at epoch 1923: 1.8869409732872797
Training loss at epoch 1924: 1.8940796551899939
Training loss at epoch 1925: 1.9081993485053357
Training loss at epoch 1926: 1.8884816748733837
Training loss at epoch 1927: 1.8675939681756457
Training loss at epoch 1928: 1.9042118459981512
Training loss at epoch 1929: 1.8974923996595814
Training loss at epoch 1930: 1.8550159361163359
Training loss at epoch 1931: 1.9021973188131538
Training loss at epoch 1932: 1.884720251235669
Training loss at epoch 1933: 1.8972062050095104
Training loss at epoch 1934: 1.86413266220635
Training loss at epoch 1935: 1.8598902993595317
Training loss at epoch 1936: 1.8898026869493534
Training loss at epoch 1937: 1.884683140572123
Training loss at epoch 1938: 1.8940543606165574
Training loss at epoch 1939: 1.9025501862120007
Training loss at epoch 1940: 1.886605503884094
Training loss at epoch 1941: 1.8516032850541948
Training loss at epoch 1942: 1.8586250134587508
Training loss at epoch 1943: 1.8996186062095
Training loss at epoch 1944: 1.8840427393535086
Training loss at epoch 1945: 1.864990480305573
Training loss at epoch 1946: 1.8916412178957969
Training loss at epoch 1947: 1.879419872354264
Training loss at epoch 1948: 1.8713877311857243
Training loss at epoch 1949: 1.8655227996981885
Training loss at epoch 1950: 1.9224211390578787
Training loss at epoch 1951: 1.8763345498451636
Training loss at epoch 1952: 1.8842055273868834
Training loss at epoch 1953: 1.8788511859315433
Training loss at epoch 1954: 1.8878904379665462
Training loss at epoch 1955: 1.8709725384121896
Training loss at epoch 1956: 1.884330481788718
Training loss at epoch 1957: 1.868078878178207
Training loss at epoch 1958: 1.896428929452151
Training loss at epoch 1959: 1.9130548692993858
Training loss at epoch 1960: 1.8700760364092428
Training loss at epoch 1961: 1.8801816779893095
Training loss at epoch 1962: 1.9019467333061075
Training loss at epoch 1963: 1.8964019914453407
Training loss at epoch 1964: 1.8558868423640713
Training loss at epoch 1965: 1.880992750874175
Training loss at epoch 1966: 1.876264859465762
Training loss at epoch 1967: 1.9121773683391126
Training loss at epoch 1968: 1.8751312439068144
Training loss at epoch 1969: 1.8845050057714126
Training loss at epoch 1970: 1.909765702382029
Training loss at epoch 1971: 1.8944496381247216
Training loss at epoch 1972: 1.8604081666323993
Training loss at epoch 1973: 1.8816705532463893
Training loss at epoch 1974: 1.920683126101568
Training loss at epoch 1975: 1.8868675628990426
Training loss at epoch 1976: 1.887025363777783
Training loss at epoch 1977: 1.901244834716189
Training loss at epoch 1978: 1.9064388530637997
Training loss at epoch 1979: 1.9030031313605942
Training loss at epoch 1980: 1.856313584940306
Training loss at epoch 1981: 1.8800132288922062
Training loss at epoch 1982: 1.8589411360613202
Training loss at epoch 1983: 1.9063324401237232
Training loss at epoch 1984: 1.8921383189657133
Training loss at epoch 1985: 1.849005744070094
Training loss at epoch 1986: 1.8768380809768501
Training loss at epoch 1987: 1.8467304455959028
Training loss at epoch 1988: 1.8416110259186964
Training loss at epoch 1989: 1.8898848921443752
Training loss at epoch 1990: 1.9028157610868306
Training loss at epoch 1991: 1.8754829744896637
Training loss at epoch 1992: 1.8735062961578013
Training loss at epoch 1993: 1.874644917567085
Training loss at epoch 1994: 1.876866702982373
Training loss at epoch 1995: 1.8804929206310614
Training loss at epoch 1996: 1.8700018448360949
Training loss at epoch 1997: 1.8682758832031483
Training loss at epoch 1998: 1.8744034817291926
Training loss at epoch 1999: 1.8811531031075452
Training loss at epoch 2000: 1.8857296006349868
Training loss at epoch 2001: 1.9053347638866085
Training loss at epoch 2002: 1.8913750875417852
Training loss at epoch 2003: 1.88145421124255
Training loss at epoch 2004: 1.8682006378682412
Training loss at epoch 2005: 1.8782548240633454
Training loss at epoch 2006: 1.8718620662320207
Training loss at epoch 2007: 1.868809773504491
Training loss at epoch 2008: 1.9178846875952547
Training loss at epoch 2009: 1.8632693685365371
Training loss at epoch 2010: 1.8764697517919797
Training loss at epoch 2011: 1.8822007213426697
Training loss at epoch 2012: 1.8758545940781766
Training loss at epoch 2013: 1.924411660199787
Training loss at epoch 2014: 1.8713051734037935
Training loss at epoch 2015: 1.8485142473927754
Training loss at epoch 2016: 1.893161218934056
Training loss at epoch 2017: 1.8639745617679324
Training loss at epoch 2018: 1.847269841625346
Training loss at epoch 2019: 1.8883418884725625
Training loss at epoch 2020: 1.876679513654819
Training loss at epoch 2021: 1.863362386606726
Training loss at epoch 2022: 1.859840992814703
Training loss at epoch 2023: 1.9154341326755757
Training loss at epoch 2024: 1.8754812916933685
Training loss at epoch 2025: 1.8695325946093724
Training loss at epoch 2026: 1.8637181834043648
Training loss at epoch 2027: 1.8613098465734847
Training loss at epoch 2028: 1.8865329691195483
Training loss at epoch 2029: 1.887640944550748
Training loss at epoch 2030: 1.8950110806890095
Training loss at epoch 2031: 1.886375201842123
Training loss at epoch 2032: 1.869415393175306
Training loss at epoch 2033: 1.9045082197652037
Training loss at epoch 2034: 1.8500598553638583
Training loss at epoch 2035: 1.8842461042814165
Training loss at epoch 2036: 1.8492960810729318
Training loss at epoch 2037: 1.8798620667478854
Training loss at epoch 2038: 1.889268814448916
Training loss at epoch 2039: 1.8693270198356338
Training loss at epoch 2040: 1.880095388956085
Training loss at epoch 2041: 1.8910182306652907
Training loss at epoch 2042: 1.8615712419095458
Training loss at epoch 2043: 1.8474274492976797
Training loss at epoch 2044: 1.8618395350448134
Training loss at epoch 2045: 1.8475895994137268
Training loss at epoch 2046: 1.875767270512841
Training loss at epoch 2047: 1.8623536690361202
Training loss at epoch 2048: 1.891422804823842
Training loss at epoch 2049: 1.8886010776862139
Training loss at epoch 2050: 1.854823389138461
Training loss at epoch 2051: 1.8785396897488804
Training loss at epoch 2052: 1.8717546694220555
Training loss at epoch 2053: 1.8629823121894113
Training loss at epoch 2054: 1.870076950887706
Training loss at epoch 2055: 1.856811970421777
Training loss at epoch 2056: 1.902789033615085
Training loss at epoch 2057: 1.8474282687722567
Training loss at epoch 2058: 1.881376424755608
Training loss at epoch 2059: 1.870271162398017
Training loss at epoch 2060: 1.9067090657252013
Training loss at epoch 2061: 1.8417484920075677
Training loss at epoch 2062: 1.8995820347710133
Training loss at epoch 2063: 1.857113848014794
Training loss at epoch 2064: 1.88458093956676
Training loss at epoch 2065: 1.8796484423579218
Training loss at epoch 2066: 1.859384963551694
Training loss at epoch 2067: 1.9002995834357344
Training loss at epoch 2068: 1.8673941804298917
Training loss at epoch 2069: 1.8923478439063028
Training loss at epoch 2070: 1.866402589714701
Training loss at epoch 2071: 1.8883769216113373
Training loss at epoch 2072: 1.9136969150847507
Training loss at epoch 2073: 1.9033224829119155
Training loss at epoch 2074: 1.8640594822261602
Training loss at epoch 2075: 1.8739611104568215
Training loss at epoch 2076: 1.8450909029140896
Training loss at epoch 2077: 1.8792701014530382
Training loss at epoch 2078: 1.868334122766785
Training loss at epoch 2079: 1.8905069841497666
Training loss at epoch 2080: 1.87818627998441
Training loss at epoch 2081: 1.8521074189572397
Training loss at epoch 2082: 1.8571098263625405
Training loss at epoch 2083: 1.886883534552403
Training loss at epoch 2084: 1.9200543273643076
Training loss at epoch 2085: 1.8512415264592677
Training loss at epoch 2086: 1.8573698455690861
Training loss at epoch 2087: 1.8911326554704253
Training loss at epoch 2088: 1.8481057738366204
Training loss at epoch 2089: 1.847759437944996
Training loss at epoch 2090: 1.8772067431903308
Training loss at epoch 2091: 1.8754880805263214
Training loss at epoch 2092: 1.8862490626091295
Training loss at epoch 2093: 1.8885005877329455
Training loss at epoch 2094: 1.879365875313063
Training loss at epoch 2095: 1.8516774526617068
Training loss at epoch 2096: 1.8893428540643158
Training loss at epoch 2097: 1.916678735573132
Training loss at epoch 2098: 1.8601009588776112
Training loss at epoch 2099: 1.872889565168215
Training loss at epoch 2100: 1.8609818686177815
Training loss at epoch 2101: 1.8644099677618367
Training loss at epoch 2102: 1.8573030459900401
Training loss at epoch 2103: 1.8538562196036537
Training loss at epoch 2104: 1.8983500680566656
Training loss at epoch 2105: 1.912354358927986
Training loss at epoch 2106: 1.8799841314096601
Training loss at epoch 2107: 1.8924904909511875
Training loss at epoch 2108: 1.854248461779334
Training loss at epoch 2109: 1.882240988930926
Training loss at epoch 2110: 1.8826120327433726
Training loss at epoch 2111: 1.8801807091209275
Training loss at epoch 2112: 1.8912780399405031
Training loss at epoch 2113: 1.8747537988247545
Training loss at epoch 2114: 1.853110771106136
Training loss at epoch 2115: 1.8691468520584686
Training loss at epoch 2116: 1.833141278178123
Training loss at epoch 2117: 1.8665872380582857
Training loss at epoch 2118: 1.8850414523381869
Training loss at epoch 2119: 1.9040457091753558
Training loss at epoch 2120: 1.9269776911536447
Training loss at epoch 2121: 1.8404338934283873
Training loss at epoch 2122: 1.8551593336775407
Training loss at epoch 2123: 1.8772843005567936
Training loss at epoch 2124: 1.9033324991690581
Training loss at epoch 2125: 1.8627923839449612
Training loss at epoch 2126: 1.8709280040937786
Training loss at epoch 2127: 1.8595523536362302
Training loss at epoch 2128: 1.8922527406931229
Training loss at epoch 2129: 1.9045979339228454
Training loss at epoch 2130: 1.857123906889572
Training loss at epoch 2131: 1.8637764671197783
Training loss at epoch 2132: 1.8730712627672714
Training loss at epoch 2133: 1.8748287483142536
Training loss at epoch 2134: 1.8583807059423008
Training loss at epoch 2135: 1.90760746483596
Training loss at epoch 2136: 1.8698356028914704
Training loss at epoch 2137: 1.876011891187405
Training loss at epoch 2138: 1.8815250746883458
Training loss at epoch 2139: 1.8799476866165972
Training loss at epoch 2140: 1.8557939743085108
Training loss at epoch 2141: 1.850825748050377
Training loss at epoch 2142: 1.8908964428069173
Training loss at epoch 2143: 1.8995294601733526
Training loss at epoch 2144: 1.8623938440666923
Training loss at epoch 2145: 1.8644854616481539
Training loss at epoch 2146: 1.874299417073359
Training loss at epoch 2147: 1.860248196324938
Training loss at epoch 2148: 1.8586468867796464
Training loss at epoch 2149: 1.886984935970008
Training loss at epoch 2150: 1.8598799654279534
Training loss at epoch 2151: 1.8866672254196355
Training loss at epoch 2152: 1.8502706135437859
Training loss at epoch 2153: 1.8480285913683283
Training loss at epoch 2154: 1.876906145476666
Training loss at epoch 2155: 1.9058372392348617
Training loss at epoch 2156: 1.8669678714007918
Training loss at epoch 2157: 1.8940435066311443
Training loss at epoch 2158: 1.8585946355845986
Training loss at epoch 2159: 1.9124644281987855
Training loss at epoch 2160: 1.8864573197461099
Training loss at epoch 2161: 1.865274259179295
Training loss at epoch 2162: 1.8811485508049124
Training loss at epoch 2163: 1.8770504918585105
Training loss at epoch 2164: 1.8537312210000125
Training loss at epoch 2165: 1.8766896842414154
Training loss at epoch 2166: 1.8579173400385653
Training loss at epoch 2167: 1.8580628063627205
Training loss at epoch 2168: 1.862731353831479
Training loss at epoch 2169: 1.8765063988277122
Training loss at epoch 2170: 1.9017046395858723
Training loss at epoch 2171: 1.871179657898901
Training loss at epoch 2172: 1.8508335493156578
Training loss at epoch 2173: 1.8833312750064346
Training loss at epoch 2174: 1.861514494311632
Training loss at epoch 2175: 1.867996552001824
Training loss at epoch 2176: 1.8757802150768974
Training loss at epoch 2177: 1.8671566641137531
Training loss at epoch 2178: 1.9250144827546303
Training loss at epoch 2179: 1.8593653110306507
Training loss at epoch 2180: 1.881311429300313
Training loss at epoch 2181: 1.8694218185615286
Training loss at epoch 2182: 1.8756455624214428
Training loss at epoch 2183: 1.8294632384130056
Training loss at epoch 2184: 1.8419985782869503
Training loss at epoch 2185: 1.8673156174914787
Training loss at epoch 2186: 1.8677010646924064
Training loss at epoch 2187: 1.8752181612525656
Training loss at epoch 2188: 1.8785096870382025
Training loss at epoch 2189: 1.8553720101387896
Training loss at epoch 2190: 1.9111128430430497
Training loss at epoch 2191: 1.8598968456350191
Training loss at epoch 2192: 1.8916275151156516
Training loss at epoch 2193: 1.8779807706559342
Training loss at epoch 2194: 1.8687752396321793
Training loss at epoch 2195: 1.8767987332947604
Training loss at epoch 2196: 1.8790869562052912
Training loss at epoch 2197: 1.8447467941992528
Training loss at epoch 2198: 1.8683287649151759
Training loss at epoch 2199: 1.8276809005468813
Training loss at epoch 2200: 1.851856763662049
Training loss at epoch 2201: 1.8721755043721904
Training loss at epoch 2202: 1.8650023362338726
Training loss at epoch 2203: 1.8669436156022832
Training loss at epoch 2204: 1.880796004111394
Training loss at epoch 2205: 1.8679114210715857
Training loss at epoch 2206: 1.8922227738554334
Training loss at epoch 2207: 1.862268547812012
Training loss at epoch 2208: 1.8542147379501697
Training loss at epoch 2209: 1.8723774281555055
Training loss at epoch 2210: 1.8916582660418368
Training loss at epoch 2211: 1.8679121259875675
Training loss at epoch 2212: 1.828041156352957
Training loss at epoch 2213: 1.90715243418057
Training loss at epoch 2214: 1.8591781388369695
Training loss at epoch 2215: 1.915128946439729
Training loss at epoch 2216: 1.8744968658760364
Training loss at epoch 2217: 1.8832878543445986
Training loss at epoch 2218: 1.8772931856561332
Training loss at epoch 2219: 1.8404990676667892
Training loss at epoch 2220: 1.8769729423827697
Training loss at epoch 2221: 1.8853262123342922
Training loss at epoch 2222: 1.8728110781664693
Training loss at epoch 2223: 1.8985164905796772
Training loss at epoch 2224: 1.8867716959781942
Training loss at epoch 2225: 1.884934469094162
Training loss at epoch 2226: 1.8606004492921764
Training loss at epoch 2227: 1.854163668612394
Training loss at epoch 2228: 1.8421813402108496
Training loss at epoch 2229: 1.881865202932732
Training loss at epoch 2230: 1.8577952394611057
Training loss at epoch 2231: 1.8995133572874836
Training loss at epoch 2232: 1.856459712109421
Training loss at epoch 2233: 1.9156381740861022
Training loss at epoch 2234: 1.89135320828205
Training loss at epoch 2235: 1.8686798488311667
Training loss at epoch 2236: 1.8334113362386484
Training loss at epoch 2237: 1.875649865495725
Training loss at epoch 2238: 1.8577347609309498
Training loss at epoch 2239: 1.8419961931648836
Training loss at epoch 2240: 1.8536932506481516
Training loss at epoch 2241: 1.8864146212777613
Training loss at epoch 2242: 1.8749758535039127
Training loss at epoch 2243: 1.886176090669714
Training loss at epoch 2244: 1.9123038062995206
Training loss at epoch 2245: 1.8993800574292736
Training loss at epoch 2246: 1.855031973347051
Training loss at epoch 2247: 1.8932008868879868
Training loss at epoch 2248: 1.8666084764174844
Training loss at epoch 2249: 1.8679145584766377
Training loss at epoch 2250: 1.886333957941909
Training loss at epoch 2251: 1.8623455968835292
Training loss at epoch 2252: 1.8999413494723296
Training loss at epoch 2253: 1.867862043593156
Training loss at epoch 2254: 1.915320009499323
Training loss at epoch 2255: 1.8694916935100034
Training loss at epoch 2256: 1.8852883512495024
Training loss at epoch 2257: 1.8664186571798993
Training loss at epoch 2258: 1.8954007899431293
Training loss at epoch 2259: 1.906534705755851
Training loss at epoch 2260: 1.8759782612613967
Training loss at epoch 2261: 1.876220631603567
Training loss at epoch 2262: 1.8656009450511646
Training loss at epoch 2263: 1.8767919404714373
Training loss at epoch 2264: 1.8619534091381191
Training loss at epoch 2265: 1.8727217766804827
Training loss at epoch 2266: 1.883267902878321
Training loss at epoch 2267: 1.8837497684190923
Training loss at epoch 2268: 1.8590755707368432
Training loss at epoch 2269: 1.8765172851692242
Training loss at epoch 2270: 1.846183618961152
Training loss at epoch 2271: 1.853268652660949
Training loss at epoch 2272: 1.8948024382669428
Training loss at epoch 2273: 1.863636819379655
Training loss at epoch 2274: 1.8910720852282368
Training loss at epoch 2275: 1.86859249308274
Training loss at epoch 2276: 1.8505745099674389
Training loss at epoch 2277: 1.8446582470308175
Training loss at epoch 2278: 1.8708539620800992
Training loss at epoch 2279: 1.8899061245130109
Training loss at epoch 2280: 1.9022906756062392
Training loss at epoch 2281: 1.8743339525273586
Training loss at epoch 2282: 1.9102764622630146
Training loss at epoch 2283: 1.8731887398615141
Training loss at epoch 2284: 1.8759504781261298
Training loss at epoch 2285: 1.9116745461163178
Training loss at epoch 2286: 1.871464928612349
Training loss at epoch 2287: 1.8767088678502721
Training loss at epoch 2288: 1.8964897814705894
Training loss at epoch 2289: 1.8578211606161248
Training loss at epoch 2290: 1.840273519906655
Training loss at epoch 2291: 1.8877030593390696
Training loss at epoch 2292: 1.8926480136264348
Training loss at epoch 2293: 1.8526250213292368
Training loss at epoch 2294: 1.9057238809886832
Training loss at epoch 2295: 1.8921504223055454
Training loss at epoch 2296: 1.8971353993704425
Training loss at epoch 2297: 1.8917328996123366
Training loss at epoch 2298: 1.8760648079335294
Training loss at epoch 2299: 1.8849573772827315
Training loss at epoch 2300: 1.8991584656667069
Training loss at epoch 2301: 1.8458450276417206
Training loss at epoch 2302: 1.8806627043691946
Training loss at epoch 2303: 1.9254569422541905
Training loss at epoch 2304: 1.8663588310851318
Training loss at epoch 2305: 1.9012243312318942
Training loss at epoch 2306: 1.9035839658663571
Training loss at epoch 2307: 1.85718513517202
Training loss at epoch 2308: 1.8737405903943254
Training loss at epoch 2309: 1.8527013003371138
Training loss at epoch 2310: 1.858320498201021
Training loss at epoch 2311: 1.872413763820998
Training loss at epoch 2312: 1.8711061539348401
Training loss at epoch 2313: 1.8510205075323365
Training loss at epoch 2314: 1.8529425370255301
Training loss at epoch 2315: 1.8609754692930176
Training loss at epoch 2316: 1.8821165437086842
Training loss at epoch 2317: 1.8789503137642418
Training loss at epoch 2318: 1.8557965587874874
Training loss at epoch 2319: 1.844802902772509
Training loss at epoch 2320: 1.8988224337477968
Training loss at epoch 2321: 1.8664638607975819
Training loss at epoch 2322: 1.8925542733620535
Training loss at epoch 2323: 1.8607869689962253
Training loss at epoch 2324: 1.8576038404444901
Training loss at epoch 2325: 1.8972437378602325
Training loss at epoch 2326: 1.89275967498531
Training loss at epoch 2327: 1.8787400054348369
Training loss at epoch 2328: 1.8908296007956724
Training loss at epoch 2329: 1.8696111799860735
Training loss at epoch 2330: 1.8737542365590176
Training loss at epoch 2331: 1.898785031752791
Training loss at epoch 2332: 1.8325628076596094
Training loss at epoch 2333: 1.875604528629118
Training loss at epoch 2334: 1.8497976271858423
Training loss at epoch 2335: 1.891821065491051
Training loss at epoch 2336: 1.8680220738431352
Training loss at epoch 2337: 1.8694473631393658
Training loss at epoch 2338: 1.855935878496145
Training loss at epoch 2339: 1.8883709035299403
Training loss at epoch 2340: 1.8713548271152454
Training loss at epoch 2341: 1.8601699933155198
Training loss at epoch 2342: 1.8654012095214427
Training loss at epoch 2343: 1.8843043571328442
Training loss at epoch 2344: 1.8564423493064777
Training loss at epoch 2345: 1.9187098670124663
Training loss at epoch 2346: 1.903265753495893
Training loss at epoch 2347: 1.8421050163440533
Training loss at epoch 2348: 1.860030638409778
Training loss at epoch 2349: 1.863592777433859
